url_path,views_total,views_unique
/s-murfy/k223d,9,3
/s-murfy/k223d/wiki/File-Description,7,3
/s-murfy/k223d/blob/master/README.md,2,1
/s-murfy/k223d/community/license/new,2,1
/s-murfy/k223d/new/master,2,1
/s-murfy/k223d/wiki,2,1
/s-murfy/k223d/wiki/Migration,2,1
/s-murfy/k223d/wiki/Programme-Info,2,1
/s-murfy/k223d/wiki/Setup,2,1
/s-murfy/k223d/agents,1,1
