url_path,views_total,views_unique
/s-murfy/k223d,5,2
/s-murfy/k223d/discussions,3,1
/s-murfy/k223d/discussions/categories/announcements,1,1
/s-murfy/k223d/discussions/categories/general,1,1
/s-murfy/k223d/discussions/categories/q-a,1,1
/s-murfy/k223d/issues,1,1
/s-murfy/k223d/tree/master/notebooks,1,1
/s-murfy/k223d/tree/master/notebooks/planar_eg,1,1
/s-murfy/k223d/wiki,1,1
/s-murfy/k223d/wiki/File-Description,1,1
