url_path,views_total,views_unique
/s-murfy/k223d,7,5
/s-murfy/k223d/discussions,1,1
/s-murfy/k223d/discussions/1,1,1
/s-murfy/k223d/issues,1,1
/s-murfy/k223d/stargazers,1,1
/s-murfy/k223d/wiki,1,1
