url_path,views_total,views_unique
/s-murfy/k223d,9,3
/s-murfy/k223d/new/master,5,1
/s-murfy/k223d/community/license/new,4,1
/s-murfy/k223d/wiki/File-Description,3,2
/s-murfy/k223d/stargazers,3,1
/s-murfy/k223d/tree/master,3,1
/s-murfy/k223d/wiki/Migration,2,1
/s-murfy/k223d/blob/master/README.md,1,1
/s-murfy/k223d/wiki/Programme-Info,1,1
/s-murfy/k223d/wiki/Setup,1,1
