url_path,views_total,views_unique
/s-murfy/k223d,3,3
/s-murfy/k223d/tree/master/examples,1,1
/s-murfy/k223d/tree/master/examples/python,1,1
/s-murfy/k223d/tree/master/examples/python/Earthquakes,1,1
/s-murfy/k223d/tree/master/examples/python/Earthquakes/Kuril 2025,1,1
