url_path,views_total,views_unique
/s-murfy/k223d,10,5
/s-murfy/k223d/tree/master/notebooks,4,4
/s-murfy/k223d/tree/master,3,3
/s-murfy/k223d/branches,3,1
/s-murfy/k223d/tags,2,1
/s-murfy/k223d/tree/development,2,1
/s-murfy/k223d/tree/master/.github,2,1
/s-murfy/k223d/tree/master/notebooks/Earthquake_egs/Kuril 2025,2,1
/s-murfy/k223d/blob/master/CITATION.cff,1,1
/s-murfy/k223d/blob/master/Dockerfile,1,1
