url_path,views_total,views_unique
/s-murfy/k223d,4,3
/s-murfy/k223d/tree/master/notebooks,2,2
/s-murfy/k223d/releases/tag/2.0,2,1
/s-murfy/k223d/tags,2,1
/s-murfy/k223d/tree/master,2,1
/s-murfy/k223d/tree/master/.github,1,1
/s-murfy/k223d/tree/master/notebooks/EFSM_eg,1,1
/s-murfy/k223d/tree/master/notebooks/local_py_scripts,1,1
